investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002588,2024-03-06,148568,Lumpsum,522599,West Bengal,Kolkata,T30,18-25,Male,5.5,Mandate,Verified
INV002319,2024-03-06,101206,Redemption,10497,Karnataka,Mysore,B30,26-35,Male,8.7,Mandate,Verified
INV001174,2024-03-06,148568,Lumpsum,217941,Maharashtra,Nashik,B30,36-45,Male,12.7,UPI,Verified
INV000575,2024-03-06,101208,Redemption,349238,Punjab,Amritsar,B30,26-35,Female,16.4,Net Banking,Verified
INV000758,2024-03-06,148568,Redemption,88234,Delhi,New Delhi,T30,56+,Male,61.5,Cheque,Verified
INV004268,2024-03-06,100025,Lumpsum,206751,Delhi,Gurugram,T30,26-35,Female,10.1,Net Banking,Verified
INV003537,2024-03-06,149323,Lumpsum,44751,Punjab,Amritsar,B30,18-25,Male,3.7,Cheque,Verified
INV000726,2024-03-07,119598,Lumpsum,97513,Punjab,Chandigarh,T30,26-35,Male,21.1,Net Banking,Verified
INV000527,2024-03-07,148569,Lumpsum,417377,Telangana,Hyderabad,T30,26-35,Male,12.1,Cheque,Verified
INV000636,2024-03-07,100025,Lumpsum,136286,Delhi,Noida,T30,46-55,Male,79.6,Mandate,Verified
INV003146,2024-03-07,119094,Lumpsum,56233,Rajasthan,Udaipur,B30,26-35,Male,20.2,Cheque,Verified
INV002601,2024-03-07,118634,Redemption,426492,Tamil Nadu,Coimbatore,B30,36-45,Female,34.1,Net Banking,Verified
INV000963,2024-03-07,119095,Lumpsum,472961,Punjab,Chandigarh,T30,18-25,Male,4.9,UPI,Verified
INV002252,2024-03-07,120841,Lumpsum,379542,Maharashtra,Pune,T30,36-45,Female,46.4,UPI,Verified
INV002392,2024-03-07,120842,Lumpsum,255465,Madhya Pradesh,Indore,T30,56+,Female,68.4,UPI,Verified
INV004826,2024-03-07,120842,Lumpsum,449780,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Mandate,Pending
INV003448,2024-03-07,148568,Redemption,5644,Rajasthan,Udaipur,B30,26-35,Male,16.4,Net Banking,Verified
INV000321,2024-03-07,101208,Lumpsum,299947,Maharashtra,Mumbai,T30,26-35,Male,24.2,Net Banking,Verified
INV004515,2024-03-07,125497,Lumpsum,87581,Rajasthan,Udaipur,B30,18-25,Female,5.2,Net Banking,Verified
INV000811,2024-03-07,119599,Lumpsum,407063,Haryana,Faridabad,B30,36-45,Female,34.5,Mandate,Verified
INV004563,2024-03-07,120842,Lumpsum,429729,Gujarat,Surat,T30,46-55,Female,32.2,UPI,Verified
INV003975,2024-03-07,119599,Lumpsum,376276,Gujarat,Ahmedabad,T30,36-45,Male,26.2,Net Banking,Verified
INV002905,2024-03-07,119092,Lumpsum,196404,Tamil Nadu,Chennai,T30,36-45,Female,32.4,Cheque,Verified
INV000269,2024-03-07,119552,Lumpsum,269590,Punjab,Amritsar,B30,46-55,Male,47.3,Cheque,Verified
INV004513,2024-03-07,119094,Redemption,183288,Karnataka,Mysore,B30,36-45,Female,16.9,UPI,Verified
INV000092,2024-03-07,119092,Lumpsum,390937,Haryana,Gurugram,T30,18-25,Female,3.7,Mandate,Verified
INV003478,2024-03-07,148568,Redemption,250937,Punjab,Chandigarh,T30,26-35,Male,21.2,Net Banking,Verified
INV000317,2024-03-07,102887,Redemption,302382,West Bengal,Kolkata,T30,36-45,Male,50.2,Net Banking,Verified
INV004827,2024-03-07,148568,Lumpsum,69410,Uttar Pradesh,Kanpur,B30,56+,Female,43.7,Net Banking,Verified
INV002969,2024-03-07,149324,Lumpsum,282181,Karnataka,Bangalore,T30,26-35,Male,15.4,Net Banking,Verified
INV004120,2024-03-07,102887,Lumpsum,195572,Telangana,Hyderabad,T30,18-25,Male,7.2,Net Banking,Verified
INV000735,2024-03-07,120841,Redemption,266553,Maharashtra,Pune,T30,36-45,Male,57.7,UPI,Verified
INV002372,2024-03-08,149322,Lumpsum,28284,Maharashtra,Pune,T30,36-45,Female,28.6,UPI,Verified
INV000865,2024-03-08,149323,Redemption,290730,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,UPI,Verified
INV003782,2024-03-08,119092,Lumpsum,432219,Tamil Nadu,Chennai,T30,36-45,Male,44.5,UPI,Pending
INV000275,2024-03-08,120503,Redemption,157309,Karnataka,Mysore,B30,26-35,Male,10.2,Net Banking,Verified
INV001135,2024-03-08,148567,Redemption,509344,Haryana,Faridabad,B30,36-45,Male,35.9,Net Banking,Verified
INV004376,2024-03-08,102887,Redemption,185168,West Bengal,Kolkata,T30,46-55,Female,92.6,Net Banking,Verified
INV002275,2024-03-08,118636,Lumpsum,69439,Maharashtra,Mumbai,T30,18-25,Male,7.1,Mandate,Verified
INV003394,2024-03-08,149322,Redemption,289226,West Bengal,Kolkata,T30,26-35,Male,14.6,UPI,Verified
INV000837,2024-03-08,120505,Lumpsum,371684,Telangana,Hyderabad,T30,56+,Male,9.8,Net Banking,Verified
INV000250,2024-03-08,120505,Lumpsum,107697,Maharashtra,Pune,T30,46-55,Male,41.6,Mandate,Verified
INV003539,2024-03-08,118634,Lumpsum,152225,Rajasthan,Udaipur,B30,56+,Female,54.9,Cheque,Pending
INV000281,2024-03-08,100033,Redemption,7967,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,Pending
INV001123,2024-03-08,119095,Lumpsum,144966,Uttar Pradesh,Lucknow,T30,26-35,Male,23.9,Cheque,Verified
INV003527,2024-03-08,118632,Lumpsum,413286,Telangana,Hyderabad,T30,36-45,Female,26.2,Mandate,Verified
INV003230,2024-03-08,148567,Lumpsum,247090,Punjab,Amritsar,B30,18-25,Female,3.2,Net Banking,Verified
INV004002,2024-03-08,125498,Lumpsum,235594,Madhya Pradesh,Bhopal,B30,56+,Male,33.1,Cheque,Verified
INV004910,2024-03-08,120842,Lumpsum,301958,Karnataka,Mysore,B30,26-35,Female,22.7,Net Banking,Verified
INV004278,2024-03-08,119095,Lumpsum,100418,Punjab,Chandigarh,T30,26-35,Male,21.8,UPI,Verified
INV001350,2024-03-08,102886,Redemption,134189,Madhya Pradesh,Bhopal,B30,46-55,Female,31.7,Cheque,Verified
INV001466,2024-03-08,100016,Lumpsum,193402,Delhi,Noida,T30,46-55,Female,20.3,Cheque,Verified
INV002911,2024-03-08,120505,Redemption,96157,Gujarat,Surat,T30,26-35,Male,24.1,Mandate,Verified
INV000912,2024-03-08,120843,Lumpsum,59057,Haryana,Faridabad,B30,36-45,Male,26.7,Net Banking,Verified
INV004027,2024-03-08,100025,Lumpsum,439724,Punjab,Amritsar,B30,26-35,Male,8.7,UPI,Pending
INV002514,2024-03-08,120841,Redemption,59315,Rajasthan,Udaipur,B30,18-25,Male,7.5,Cheque,Verified
INV003018,2024-03-08,125498,Redemption,284397,Delhi,Gurugram,T30,36-45,Male,14.1,Mandate,Verified
INV002473,2024-03-08,148567,Lumpsum,515413,Uttar Pradesh,Lucknow,T30,36-45,Male,41.8,UPI,Verified
INV001891,2024-03-08,148567,Lumpsum,79538,West Bengal,Kolkata,T30,26-35,Male,22.2,Mandate,Verified
INV002900,2024-03-09,120503,Lumpsum,405732,Haryana,Faridabad,B30,26-35,Female,14.2,Cheque,Verified
INV004530,2024-03-09,120503,Lumpsum,376034,Maharashtra,Nashik,B30,36-45,Male,36.2,Cheque,Verified
INV003974,2024-03-09,119552,Lumpsum,185318,Maharashtra,Nashik,B30,46-55,Male,73.6,Net Banking,Verified
INV001843,2024-03-09,101206,Lumpsum,509062,West Bengal,Kolkata,T30,46-55,Male,51.9,UPI,Verified
INV004233,2024-03-09,125498,Lumpsum,171376,Maharashtra,Nashik,B30,26-35,Female,8.7,Cheque,Verified
INV000772,2024-03-09,100016,Redemption,257808,Karnataka,Bangalore,T30,56+,Female,16.1,UPI,Verified
INV000841,2024-03-09,119094,Redemption,456268,Maharashtra,Mumbai,T30,36-45,Male,56.5,Mandate,Verified
INV000021,2024-03-09,149323,Lumpsum,191049,Uttar Pradesh,Agra,B30,46-55,Male,76.8,Net Banking,Verified
INV001417,2024-03-09,102885,Lumpsum,279566,West Bengal,Kolkata,T30,36-45,Female,12.3,Cheque,Pending
INV003424,2024-03-09,118634,Lumpsum,304850,Madhya Pradesh,Indore,T30,26-35,Female,19.7,UPI,Verified
INV001735,2024-03-09,148567,Redemption,538014,Maharashtra,Pune,T30,56+,Male,41.9,Mandate,Verified
INV002593,2024-03-09,125497,Lumpsum,113249,Madhya Pradesh,Indore,T30,36-45,Male,36.5,Mandate,Verified
INV004522,2024-03-09,119120,Lumpsum,332640,Punjab,Chandigarh,T30,46-55,Female,69.1,UPI,Verified
INV002865,2024-03-09,149322,Lumpsum,261558,Maharashtra,Pune,T30,18-25,Male,3.3,Net Banking,Verified
INV001763,2024-03-09,148569,Redemption,43871,Uttar Pradesh,Lucknow,T30,46-55,Male,42.0,Cheque,Pending
INV002326,2024-03-09,119598,Lumpsum,98870,Telangana,Hyderabad,T30,36-45,Female,33.2,UPI,Verified
INV001654,2024-03-10,119120,Lumpsum,136913,Uttar Pradesh,Lucknow,T30,36-45,Female,28.1,UPI,Verified
INV002734,2024-03-10,148568,Lumpsum,139596,Haryana,Faridabad,B30,26-35,Female,15.8,UPI,Verified
INV003395,2024-03-10,118635,Redemption,106511,Gujarat,Ahmedabad,T30,36-45,Male,39.2,Mandate,Verified
INV001851,2024-03-10,120503,Lumpsum,419847,Gujarat,Ahmedabad,T30,26-35,Male,16.2,UPI,Verified
INV004651,2024-03-10,100025,Lumpsum,339790,Rajasthan,Udaipur,B30,46-55,Male,39.1,Net Banking,Verified
INV003801,2024-03-10,100025,Redemption,211982,Punjab,Chandigarh,T30,26-35,Male,17.8,UPI,Verified
INV003810,2024-03-10,100016,Lumpsum,347722,Maharashtra,Nashik,B30,26-35,Male,24.7,UPI,Verified
INV000986,2024-03-10,120507,Lumpsum,213985,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,UPI,Verified
INV004933,2024-03-10,100016,Lumpsum,446695,Karnataka,Bangalore,T30,46-55,Female,65.3,UPI,Verified
INV004993,2024-03-10,125498,Lumpsum,244649,Karnataka,Bangalore,T30,36-45,Female,55.6,Cheque,Verified
INV000735,2024-03-10,101206,Lumpsum,298881,Maharashtra,Pune,T30,36-45,Male,57.7,Cheque,Verified
INV003820,2024-03-10,118635,Redemption,95832,Tamil Nadu,Chennai,T30,56+,Male,61.2,Net Banking,Verified
INV002529,2024-03-10,118633,Lumpsum,328592,Maharashtra,Mumbai,T30,18-25,Female,5.3,UPI,Verified
INV003535,2024-03-10,148569,Redemption,60231,Maharashtra,Nashik,B30,26-35,Male,12.5,Mandate,Verified
INV004261,2024-03-10,102886,Lumpsum,40761,West Bengal,Kolkata,T30,56+,Male,49.8,Mandate,Verified
INV004117,2024-03-10,119599,Lumpsum,370269,Uttar Pradesh,Kanpur,B30,18-25,Male,6.2,Net Banking,Verified
INV004117,2024-03-10,118634,Redemption,46463,Uttar Pradesh,Kanpur,B30,18-25,Male,6.2,UPI,Verified
INV002786,2024-03-10,102887,Lumpsum,314522,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Net Banking,Verified
INV002632,2024-03-10,119093,Lumpsum,20810,Tamil Nadu,Chennai,T30,26-35,Female,14.1,Mandate,Verified
INV003311,2024-03-10,120843,Redemption,336608,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Cheque,Verified
INV004348,2024-03-10,120504,Lumpsum,377362,Delhi,New Delhi,T30,26-35,Female,13.4,Mandate,Verified
INV004252,2024-03-10,100033,Lumpsum,294297,Haryana,Faridabad,B30,36-45,Male,58.7,Mandate,Pending
INV001527,2024-03-10,120504,Lumpsum,89394,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified
INV004508,2024-03-10,120843,Lumpsum,64804,Punjab,Amritsar,B30,36-45,Female,36.5,Net Banking,Verified
INV004905,2024-03-10,102887,Redemption,317209,Punjab,Amritsar,B30,56+,Male,40.4,Cheque,Verified
INV004033,2024-03-10,119552,Lumpsum,277851,West Bengal,Kolkata,T30,36-45,Male,56.1,Net Banking,Verified
INV003455,2024-03-11,148568,Lumpsum,76603,Tamil Nadu,Coimbatore,B30,46-55,Male,40.2,Mandate,Verified
INV002827,2024-03-11,120841,Lumpsum,100551,Karnataka,Mysore,B30,36-45,Female,58.1,Mandate,Verified
INV003672,2024-03-11,118632,Redemption,97718,Uttar Pradesh,Agra,B30,36-45,Male,32.5,Mandate,Verified
INV004810,2024-03-11,120507,Redemption,430327,Telangana,Hyderabad,T30,26-35,Female,14.5,Cheque,Verified
INV002039,2024-03-11,120506,Lumpsum,397248,Madhya Pradesh,Bhopal,B30,46-55,Male,17.3,UPI,Verified
INV004112,2024-03-11,120507,Lumpsum,18616,Madhya Pradesh,Bhopal,B30,46-55,Male,30.0,Cheque,Verified
INV002188,2024-03-11,100033,Lumpsum,156655,Rajasthan,Jaipur,T30,26-35,Male,19.1,Net Banking,Verified
INV002262,2024-03-11,119551,Lumpsum,391119,Rajasthan,Udaipur,B30,26-35,Male,8.2,Mandate,Verified
INV000281,2024-03-11,118636,Redemption,374732,Punjab,Chandigarh,T30,26-35,Male,20.5,UPI,Pending
INV002050,2024-03-11,118632,Lumpsum,361568,Tamil Nadu,Chennai,T30,18-25,Female,7.2,UPI,Verified
INV002067,2024-03-11,119599,Redemption,103723,Gujarat,Ahmedabad,T30,36-45,Female,46.2,Cheque,Verified
INV002365,2024-03-11,148567,Lumpsum,419606,Gujarat,Ahmedabad,T30,46-55,Male,76.9,Net Banking,Verified
INV004322,2024-03-11,119599,Lumpsum,305864,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Net Banking,Verified
INV000011,2024-03-11,118632,Redemption,428390,West Bengal,Kolkata,T30,26-35,Male,9.6,Net Banking,Verified
INV002161,2024-03-11,125498,Lumpsum,345664,Maharashtra,Nashik,B30,26-35,Male,11.4,UPI,Verified
INV002221,2024-03-11,120504,Lumpsum,319924,Madhya Pradesh,Indore,T30,18-25,Male,5.7,Cheque,Verified
INV004989,2024-03-11,120844,Lumpsum,176203,Karnataka,Bangalore,T30,26-35,Male,6.4,Net Banking,Verified
INV000587,2024-03-11,118636,Redemption,435504,Punjab,Chandigarh,T30,26-35,Male,15.5,Cheque,Verified
INV002722,2024-03-11,118635,Lumpsum,215618,Delhi,Noida,T30,36-45,Female,50.9,Cheque,Verified
INV004930,2024-03-11,119599,Lumpsum,263953,West Bengal,Kolkata,T30,26-35,Male,15.5,Cheque,Verified
INV001317,2024-03-11,119095,Lumpsum,219528,Punjab,Chandigarh,T30,26-35,Female,8.9,Cheque,Verified
INV003983,2024-03-11,118636,Redemption,99474,Haryana,Faridabad,B30,26-35,Female,22.3,UPI,Verified
INV002740,2024-03-11,119092,Lumpsum,244916,Maharashtra,Mumbai,T30,26-35,Female,24.5,Mandate,Pending
INV001823,2024-03-11,119598,Lumpsum,230304,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,Mandate,Verified
INV003808,2024-03-11,101207,Lumpsum,140894,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Mandate,Verified
INV001342,2024-03-12,149323,Lumpsum,364241,West Bengal,Kolkata,T30,26-35,Female,15.5,Net Banking,Verified
INV000309,2024-03-12,120503,Redemption,137805,Delhi,Gurugram,T30,26-35,Male,18.1,Net Banking,Verified
INV001087,2024-03-12,102887,Redemption,270591,Rajasthan,Udaipur,B30,26-35,Female,20.6,Net Banking,Verified
INV004692,2024-03-12,101206,Lumpsum,512632,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,Net Banking,Pending
INV001257,2024-03-12,100016,Lumpsum,315228,Punjab,Chandigarh,T30,26-35,Female,6.3,Net Banking,Verified
INV000587,2024-03-12,120503,Lumpsum,263150,Punjab,Chandigarh,T30,26-35,Male,15.5,Cheque,Verified
INV003682,2024-03-12,102886,Lumpsum,164184,Madhya Pradesh,Indore,T30,36-45,Male,45.6,Cheque,Verified
INV000675,2024-03-12,118635,Lumpsum,221581,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Net Banking,Verified
INV002008,2024-03-12,119120,Lumpsum,448981,Haryana,Gurugram,T30,46-55,Male,83.3,UPI,Verified
INV003385,2024-03-12,102886,Lumpsum,396242,Punjab,Amritsar,B30,56+,Female,65.9,Net Banking,Verified
INV003525,2024-03-12,120506,Lumpsum,149626,Karnataka,Mysore,B30,36-45,Male,36.1,Cheque,Verified
INV003373,2024-03-12,119551,Lumpsum,122543,Gujarat,Surat,T30,56+,Male,62.9,Cheque,Verified
INV000604,2024-03-12,148568,Lumpsum,377736,Karnataka,Bangalore,T30,26-35,Male,9.5,UPI,Verified
INV001561,2024-03-12,102885,Lumpsum,453825,Rajasthan,Udaipur,B30,36-45,Male,39.4,Net Banking,Verified
INV001926,2024-03-12,119598,Lumpsum,26974,Uttar Pradesh,Agra,B30,46-55,Female,26.9,UPI,Verified
INV000966,2024-03-12,149323,Lumpsum,320128,Telangana,Hyderabad,T30,26-35,Male,22.8,UPI,Verified
INV002546,2024-03-12,101206,Lumpsum,447480,Gujarat,Surat,T30,26-35,Male,19.3,Net Banking,Verified
INV000012,2024-03-12,120504,Redemption,320916,Uttar Pradesh,Kanpur,B30,46-55,Male,51.6,Net Banking,Verified
INV003911,2024-03-12,100025,Lumpsum,194182,Telangana,Hyderabad,T30,36-45,Male,21.5,Cheque,Verified
INV003543,2024-03-12,120506,Lumpsum,183451,Maharashtra,Nashik,B30,26-35,Male,8.3,Net Banking,Verified
INV003056,2024-03-12,118635,Lumpsum,337542,Karnataka,Bangalore,T30,26-35,Female,20.6,Mandate,Verified
INV004306,2024-03-12,120841,Redemption,395580,Telangana,Hyderabad,T30,26-35,Female,20.4,Net Banking,Verified
INV002237,2024-03-12,119095,Lumpsum,206850,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Net Banking,Verified
INV003598,2024-03-12,118635,Lumpsum,190938,Delhi,Gurugram,T30,26-35,Female,12.7,Cheque,Verified
INV003514,2024-03-12,119094,Lumpsum,376382,Delhi,Gurugram,T30,36-45,Female,40.2,UPI,Verified
INV002175,2024-03-12,125498,Lumpsum,94938,Uttar Pradesh,Kanpur,B30,36-45,Male,47.8,UPI,Verified
INV002737,2024-03-12,119095,Redemption,369579,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Net Banking,Verified
INV002944,2024-03-13,118633,Lumpsum,230285,Karnataka,Mysore,B30,36-45,Female,28.1,Cheque,Verified
INV003891,2024-03-13,125497,Redemption,539575,Telangana,Hyderabad,T30,26-35,Male,21.8,Net Banking,Verified
INV001092,2024-03-13,120841,Lumpsum,155884,Haryana,Gurugram,T30,26-35,Male,14.9,Mandate,Verified
INV003640,2024-03-13,119551,Lumpsum,428950,Gujarat,Ahmedabad,T30,26-35,Male,14.0,Mandate,Verified
INV000649,2024-03-13,119094,Lumpsum,189037,Tamil Nadu,Chennai,T30,36-45,Male,27.3,Net Banking,Verified
INV001579,2024-03-13,119092,Lumpsum,387262,Karnataka,Bangalore,T30,46-55,Male,71.1,UPI,Verified
INV003287,2024-03-13,101207,Redemption,21195,Delhi,New Delhi,T30,36-45,Male,54.9,Net Banking,Verified
INV003563,2024-03-13,149322,Lumpsum,276102,Haryana,Gurugram,T30,46-55,Male,41.8,Mandate,Verified
INV003185,2024-03-13,118632,Redemption,406385,Rajasthan,Udaipur,B30,26-35,Female,23.1,Mandate,Verified
INV004040,2024-03-13,125497,Lumpsum,12332,Gujarat,Ahmedabad,T30,36-45,Male,54.3,Mandate,Verified
INV001015,2024-03-13,101208,Lumpsum,473716,Haryana,Gurugram,T30,36-45,Female,21.1,UPI,Verified
INV003735,2024-03-13,120504,Lumpsum,148726,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Cheque,Verified
INV001021,2024-03-13,118636,Lumpsum,551508,Maharashtra,Mumbai,T30,56+,Male,50.5,UPI,Verified
INV000500,2024-03-13,118636,Lumpsum,118679,West Bengal,Kolkata,T30,26-35,Female,19.9,UPI,Verified
INV001157,2024-03-13,120507,Lumpsum,298397,Tamil Nadu,Coimbatore,B30,36-45,Female,23.0,Net Banking,Verified
INV001791,2024-03-13,101207,Lumpsum,385706,Delhi,New Delhi,T30,26-35,Male,13.3,Mandate,Pending
INV002526,2024-03-13,119092,Lumpsum,131476,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Mandate,Pending
INV004443,2024-03-13,119093,Redemption,518612,Maharashtra,Nashik,B30,26-35,Female,13.0,Net Banking,Verified
INV002308,2024-03-13,119552,Lumpsum,60476,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Cheque,Verified
INV004359,2024-03-13,119598,Lumpsum,341472,Delhi,New Delhi,T30,26-35,Male,9.4,Mandate,Verified
INV004104,2024-03-13,120506,Redemption,315163,Tamil Nadu,Coimbatore,B30,26-35,Male,10.5,Net Banking,Verified
INV003903,2024-03-13,118633,Lumpsum,353907,Karnataka,Mysore,B30,18-25,Female,6.6,Cheque,Verified
INV000321,2024-03-13,119092,Redemption,26638,Maharashtra,Mumbai,T30,26-35,Male,24.2,Cheque,Verified
INV003997,2024-03-13,119598,Redemption,217747,Telangana,Hyderabad,T30,36-45,Male,48.3,Mandate,Verified
INV000834,2024-03-13,119094,Redemption,328185,Uttar Pradesh,Agra,B30,18-25,Female,6.6,UPI,Verified
INV004968,2024-03-13,148568,Lumpsum,8746,Delhi,Noida,T30,26-35,Male,22.2,UPI,Verified
INV002282,2024-03-13,118633,Lumpsum,189858,West Bengal,Kolkata,T30,36-45,Male,53.7,Cheque,Verified
INV004932,2024-03-13,120507,Lumpsum,440835,Tamil Nadu,Chennai,T30,26-35,Female,21.1,Mandate,Pending
INV002762,2024-03-13,120841,Redemption,176280,Rajasthan,Udaipur,B30,26-35,Female,21.9,Net Banking,Verified
INV003437,2024-03-13,119599,Redemption,385529,Punjab,Amritsar,B30,46-55,Female,51.0,Cheque,Verified
INV001597,2024-03-13,120844,Lumpsum,416592,West Bengal,Kolkata,T30,36-45,Male,46.1,Net Banking,Verified
INV003079,2024-03-13,125497,Lumpsum,79434,Gujarat,Surat,T30,26-35,Male,8.5,Mandate,Verified
INV000933,2024-03-13,148569,Lumpsum,123530,Rajasthan,Jaipur,T30,36-45,Female,14.9,Mandate,Verified
INV000428,2024-03-13,120842,Lumpsum,448264,Delhi,Gurugram,T30,36-45,Male,27.2,Net Banking,Verified
INV002043,2024-03-13,101206,Lumpsum,338775,Uttar Pradesh,Lucknow,T30,18-25,Male,6.7,Net Banking,Verified
INV004513,2024-03-13,120844,Lumpsum,330227,Karnataka,Mysore,B30,36-45,Female,16.9,Cheque,Verified
INV000804,2024-03-13,120842,Lumpsum,125817,Karnataka,Mysore,B30,36-45,Male,39.7,Cheque,Verified
INV002161,2024-03-13,119120,Lumpsum,298697,Maharashtra,Nashik,B30,26-35,Male,11.4,Mandate,Verified
INV001825,2024-03-14,120843,Lumpsum,286534,Haryana,Faridabad,B30,26-35,Male,21.7,UPI,Verified
INV004306,2024-03-14,119094,Lumpsum,424747,Telangana,Hyderabad,T30,26-35,Female,20.4,Cheque,Verified
INV001813,2024-03-14,120841,Lumpsum,29214,Karnataka,Mysore,B30,36-45,Male,27.0,UPI,Verified
INV002925,2024-03-14,118632,Lumpsum,7452,West Bengal,Kolkata,T30,36-45,Female,48.6,Net Banking,Verified
INV001160,2024-03-14,102887,Redemption,318503,Karnataka,Mysore,B30,36-45,Female,13.8,UPI,Verified
INV000195,2024-03-14,125498,Redemption,214751,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,Verified
INV004845,2024-03-14,120507,Lumpsum,90785,West Bengal,Kolkata,T30,18-25,Male,7.5,UPI,Verified
INV001172,2024-03-14,118633,Lumpsum,408116,Tamil Nadu,Coimbatore,B30,26-35,Female,7.1,UPI,Verified
INV003031,2024-03-14,100016,Redemption,449247,Karnataka,Bangalore,T30,18-25,Male,7.7,UPI,Pending
INV001437,2024-03-14,120507,Redemption,76217,Maharashtra,Nashik,B30,26-35,Female,14.3,UPI,Verified
INV004640,2024-03-14,148568,Redemption,297029,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,Verified
INV004826,2024-03-14,119599,Lumpsum,211204,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Cheque,Verified
INV001740,2024-03-14,102885,Lumpsum,443598,Uttar Pradesh,Kanpur,B30,36-45,Female,53.9,UPI,Verified
INV003572,2024-03-14,120503,Redemption,283677,Punjab,Amritsar,B30,46-55,Male,65.9,Mandate,Verified
INV000454,2024-03-14,149322,Lumpsum,155736,Uttar Pradesh,Lucknow,T30,18-25,Female,6.6,Mandate,Pending
INV002269,2024-03-14,120504,Lumpsum,66061,Punjab,Amritsar,B30,36-45,Female,49.0,UPI,Verified
INV004379,2024-03-14,119551,Lumpsum,142109,Delhi,Gurugram,T30,18-25,Male,6.0,Mandate,Verified
INV003001,2024-03-14,148567,Lumpsum,89364,Haryana,Faridabad,B30,56+,Female,48.8,Net Banking,Verified
INV001101,2024-03-14,125498,Redemption,144642,Madhya Pradesh,Bhopal,B30,18-25,Male,5.3,Mandate,Verified
INV001699,2024-03-14,120844,Lumpsum,38371,Madhya Pradesh,Indore,T30,26-35,Male,24.6,Cheque,Verified
INV004515,2024-03-14,120844,Lumpsum,383777,Rajasthan,Udaipur,B30,18-25,Female,5.2,UPI,Verified
INV001518,2024-03-14,148567,Lumpsum,395686,Karnataka,Mysore,B30,18-25,Male,3.9,Cheque,Verified
INV004744,2024-03-14,149322,Redemption,107791,Telangana,Hyderabad,T30,26-35,Female,16.0,Mandate,Pending
INV003221,2024-03-14,119598,Lumpsum,384846,Karnataka,Mysore,B30,26-35,Male,15.8,UPI,Verified
INV002686,2024-03-14,125498,Redemption,396883,Punjab,Chandigarh,T30,18-25,Male,5.7,Net Banking,Pending
INV003128,2024-03-14,100016,Lumpsum,86493,Uttar Pradesh,Kanpur,B30,18-25,Female,7.7,UPI,Verified
INV004600,2024-03-14,118636,Lumpsum,258442,West Bengal,Kolkata,T30,46-55,Female,35.5,Cheque,Verified
INV000335,2024-03-14,102886,Lumpsum,368785,Maharashtra,Mumbai,T30,26-35,Male,11.6,Mandate,Verified
INV003783,2024-03-14,148569,Redemption,111924,Madhya Pradesh,Indore,T30,18-25,Male,3.5,UPI,Verified
